           1   20.000000000000000        0.0000000000000000       -2.0000000000000000        3.0000000000000000        12.000000000000000       -16.000000000000000     
           2   1.5384615384615383       0.19230769230769229       0.30769230769230749       -7.6923076923076650E-002   1.2307692307692317       0.92307692307692157     
           3  0.76923076923076195        1.2500000000000038        1.8461538461538518        1.0769230769230789       0.46153846153845413      -0.61538461538461187     
           4   5.9171597633132927E-002  0.19230769230769382        1.9349112426035553       0.95857988165680641        4.7337278106502456E-002   3.5502958579884947E-002
           5   2.9585798816711594E-002   1.2500000000046450        1.9940828402369033        1.0029585798818275        1.7751479289848326E-002  -2.3668639053503249E-002
           6   2.2758306780227499E-003  0.19230769230795616        1.9974965862541865       0.99840691852537833        1.8206645423837209E-003   1.3654984068596221E-003
           7   1.1379153358976879E-003   1.2499999962320696        1.9997724169253059        1.0001137915288079        6.8274920700339692E-004  -9.1033226461956218E-004
           8   8.7531954848785190E-005  0.19230769264460129        1.9999037148499597       0.99993872763145897        7.0025562998399238E-005   5.2519174083442977E-005
           9   4.3765911180032696E-005   1.2499978774033453        1.9999912466550716        1.0000043764875863        2.6259665030003987E-005  -3.5012640202225498E-005
          10   3.3667326450317934E-006  0.19230763202058743        1.9999962965890712       0.99999764328965823        2.6934011740920027E-006   2.0200195094410844E-006
          11   2.3518960163733902E-006  0.40000000000000002        1.9999973739495409       0.99999845129746201        2.1546958421936324E-006   9.4270923378658722E-007
          12   1.6570290491494444E-006  0.40000000000000002        1.9999982358278778       0.99999882838115550        1.1851065551127249E-006   1.1581311336605893E-006
          13   1.1907589281665957E-006  0.40000000000000002        1.9999987098704999       0.99999929163360901        1.1635262184839235E-006   2.5320656371619066E-007
          14   8.9226733489300005E-007  0.40000000000000002        1.9999991752809874       0.99999939291623452        4.3527049431446585E-007   7.7889703664624221E-007
