       0.050000      -0.498750      -0.024979       0.050021      -0.498748       0.498750       0.024979      -0.050021       0.498748      -0.750000
       0.051000      -0.498699      -0.025478       0.051022      -0.498698       0.498699       0.025478      -0.051022       0.498698      -0.750000
       0.052000      -0.498648      -0.025977       0.052023      -0.498646       0.498648       0.025977      -0.052023       0.498646      -0.750000
       0.053000      -0.498595      -0.026475       0.053025      -0.498593       0.498595       0.026475      -0.053025       0.498593      -0.750000
       0.054000      -0.498542      -0.026974       0.054026      -0.498540       0.498542       0.026974      -0.054026       0.498540      -0.750000
       0.055000      -0.498487      -0.027472       0.055028      -0.498485       0.498487       0.027472      -0.055028       0.498485      -0.750000
       0.056000      -0.498432      -0.027971       0.056029      -0.498429       0.498432       0.027971      -0.056029       0.498429      -0.750000
       0.057000      -0.498375      -0.028469       0.057031      -0.498372       0.498375       0.028469      -0.057031       0.498372      -0.750000
       0.058000      -0.498318      -0.028967       0.058033      -0.498315       0.498318       0.028967      -0.058033       0.498315      -0.750000
       0.059000      -0.498259      -0.029466       0.059034      -0.498256       0.498259       0.029466      -0.059034       0.498256      -0.750000
       0.060000      -0.498199      -0.029964       0.060036      -0.498196       0.498199       0.029964      -0.060036       0.498196      -0.750000
       0.061000      -0.498139      -0.030462       0.061038      -0.498135       0.498139       0.030462      -0.061038       0.498135      -0.750000
       0.062000      -0.498077      -0.030960       0.062040      -0.498074       0.498077       0.030960      -0.062040       0.498074      -0.750000
       0.063000      -0.498015      -0.031458       0.063042      -0.498011       0.498015       0.031458      -0.063042       0.498011      -0.750000
       0.064000      -0.497951      -0.031956       0.064044      -0.497947       0.497951       0.031956      -0.064044       0.497947      -0.750000
       0.065000      -0.497887      -0.032454       0.065046      -0.497882       0.497887       0.032454      -0.065046       0.497882      -0.750000
       0.066000      -0.497821      -0.032952       0.066048      -0.497816       0.497821       0.032952      -0.066048       0.497816      -0.750000
       0.067000      -0.497755      -0.033450       0.067050      -0.497750       0.497755       0.033450      -0.067050       0.497750      -0.750000
       0.068000      -0.497687      -0.033948       0.068052      -0.497682       0.497687       0.033948      -0.068052       0.497682      -0.750000
       0.069000      -0.497619      -0.034445       0.069055      -0.497613       0.497619       0.034445      -0.069055       0.497613      -0.750000
       0.070000      -0.497549      -0.034943       0.070057      -0.497543       0.497549       0.034943      -0.070057       0.497543      -0.750000
       0.071000      -0.497478      -0.035440       0.071060      -0.497472       0.497478       0.035440      -0.071060       0.497472      -0.750000
       0.072000      -0.497407      -0.035938       0.072062      -0.497400       0.497407       0.035938      -0.072062       0.497400      -0.750000
       0.073000      -0.497334      -0.036435       0.073065      -0.497327       0.497334       0.036435      -0.073065       0.497327      -0.750000
       0.074000      -0.497261      -0.036932       0.074068      -0.497253       0.497261       0.036932      -0.074068       0.497253      -0.750000
       0.075000      -0.497186      -0.037430       0.075070      -0.497178       0.497186       0.037430      -0.075070       0.497178      -0.750000
