  0.100000001       9.51511860E-02  0.965073884      0.869922698    
  0.200000003      0.181187093      0.965073884      0.783886790    
  0.300000012      0.258930713      0.965073884      0.706143141    
  0.400000006      0.329140246      0.965073884      0.635933638    
  0.500000000      0.392512351      0.965073884      0.572561502    
  0.600000024      0.449685723      0.965073884      0.515388131    
  0.700000048      0.501244485      0.965073884      0.463829398    
  0.800000072      0.547722042      0.965073884      0.417351842    
  0.900000095      0.589604497      0.965073884      0.375469387    
   1.00000012      0.627334297      0.965073884      0.337739587    
   1.10000014      0.661313534      0.965073884      0.303760350    
   1.20000017      0.691907287      0.965073884      0.273166597    
   1.30000019      0.719446480      0.965073884      0.245627403    
   1.40000021      0.744230986      0.965073884      0.220842898    
   1.50000024      0.766532123      0.965073884      0.198541760    
   1.60000026      0.786595404      0.965073884      0.178478479    
   1.70000029      0.804642677      0.965073884      0.160431206    
   1.80000031      0.820874333      0.965073884      0.144199550    
   1.90000033      0.835471213      0.965073884      0.129602671    
   2.00000024      0.848596573      0.965073884      0.116477311    
   2.10000014      0.860397577      0.965073884      0.104676306    
   2.20000005      0.871006906      0.965073884       9.40669775E-02
   2.29999995      0.880544126      0.965073884       8.45297575E-02
   2.39999986      0.889116943      0.965073884       7.59569407E-02
   2.49999976      0.896822393      0.965073884       6.82514906E-02
   2.59999967      0.903747857      0.965073884       6.13260269E-02
   2.69999957      0.909971952      0.965073884       5.51019311E-02
   2.79999948      0.915565431      0.965073884       4.95084524E-02
   2.89999938      0.920592010      0.965073884       4.44818735E-02
   2.99999928      0.925108969      0.965073884       3.99649143E-02
   3.09999919      0.929167807      0.965073884       3.59060764E-02
   3.19999909      0.932814896      0.965073884       3.22589874E-02
   3.29999900      0.936091900      0.965073884       2.89819837E-02
   3.39999890      0.939036310      0.965073884       2.60375738E-02
   3.49999881      0.941681862      0.965073884       2.33920217E-02
   3.59999871      0.944058776      0.965073884       2.10151076E-02
   3.69999862      0.946194351      0.965073884       1.88795328E-02
   3.79999852      0.948113024      0.965073884       1.69608593E-02
   3.89999843      0.949836791      0.965073884       1.52370930E-02
   3.99999833      0.951385438      0.965073884       1.36884451E-02
   4.09999847      0.952776790      0.965073884       1.22970939E-02
   4.19999838      0.954026759      0.965073884       1.10471249E-02
   4.29999828      0.955149710      0.965073884       9.92417336E-03
   4.39999819      0.956158578      0.965073884       8.91530514E-03
   4.49999809      0.957064867      0.965073884       8.00901651E-03
   4.59999800      0.957879066      0.965073884       7.19481707E-03
   4.69999790      0.958610535      0.965073884       6.46334887E-03
   4.79999781      0.959267616      0.965073884       5.80626726E-03
   4.89999771      0.959857941      0.965073884       5.21594286E-03
   4.99999762      0.960388243      0.965073884       4.68564034E-03
   5.09999752      0.960864604      0.965073884       4.20928001E-03
   5.19999743      0.961292565      0.965073884       3.78131866E-03
   5.29999733      0.961677015      0.965073884       3.39686871E-03
   5.39999723      0.962022364      0.965073884       3.05151939E-03
   5.49999714      0.962332606      0.965073884       2.74127722E-03
   5.59999704      0.962611318      0.965073884       2.46256590E-03
   5.69999695      0.962861717      0.965073884       2.21216679E-03
   5.79999685      0.963086665      0.965073884       1.98721886E-03
   5.89999676      0.963288724      0.965073884       1.78515911E-03
   5.99999666      0.963470221      0.965073884       1.60366297E-03
   6.09999657      0.963633299      0.965073884       1.44058466E-03
   6.19999647      0.963779747      0.965073884       1.29413605E-03
   6.29999638      0.963911295      0.965073884       1.16258860E-03
   6.39999628      0.964029491      0.965073884       1.04439259E-03
   6.49999619      0.964135647      0.965073884       9.38236713E-04
   6.59999609      0.964231014      0.965073884       8.42869282E-04
   6.69999599      0.964316726      0.965073884       7.57157803E-04
   6.79999590      0.964393675      0.965073884       6.80208206E-04
   6.89999580      0.964462817      0.965073884       6.11066818E-04
   6.99999571      0.964524925      0.965073884       5.48958778E-04
   7.09999561      0.964580715      0.965073884       4.93168831E-04
   7.19999552      0.964630842      0.965073884       4.43041325E-04
   7.29999542      0.964675903      0.965073884       3.97980213E-04
   7.39999533      0.964716375      0.965073884       3.57508659E-04
   7.49999523      0.964752734      0.965073884       3.21149826E-04
   7.59999514      0.964785397      0.965073884       2.88486481E-04
   7.69999504      0.964814723      0.965073884       2.59160995E-04
   7.79999495      0.964841068      0.965073884       2.32815742E-04
   7.89999485      0.964864731      0.965073884       2.09152699E-04
   7.99999475      0.964886010      0.965073884       1.87873840E-04
   8.09999466      0.964905083      0.965073884       1.68800354E-04
   8.19999504      0.964922249      0.965073884       1.51634216E-04
   8.29999542      0.964937627      0.965073884       1.36256218E-04
   8.39999580      0.964951456      0.965073884       1.22427940E-04
   8.49999619      0.964963913      0.965073884       1.09970570E-04
   8.59999657      0.964975059      0.965073884       9.88245010E-05
   8.69999695      0.964985073      0.965073884       8.88109207E-05
   8.79999733      0.964994073      0.965073884       7.98106194E-05
   8.89999771      0.965002179      0.965073884       7.17043877E-05
   8.99999809      0.965009451      0.965073884       6.44326210E-05
   9.09999847      0.965016007      0.965073884       5.78761101E-05
   9.19999886      0.965021849      0.965073884       5.20348549E-05
   9.29999924      0.965027094      0.965073884       4.67896461E-05
   9.39999962      0.965031862      0.965073884       4.20212746E-05
   9.50000000      0.965036094      0.965073884       3.77893448E-05
   9.60000038      0.965039909      0.965073884       3.39746475E-05
   9.70000076      0.965043366      0.965073884       3.05175781E-05
   9.80000114      0.965046465      0.965073884       2.74181366E-05
   9.90000153      0.965049207      0.965073884       2.46763229E-05
   10.0000019      0.965051711      0.965073884       2.21729279E-05
