   0.00000000       0.00000000    
  0.100000001       9.50493887E-02
  0.200000003      0.180453017    
  0.300000012      0.256699324    
  0.400000006      0.324381560    
  0.500000000      0.384156942    
  0.600000024      0.436712593    
  0.700000048      0.482738346    
  0.800000072      0.522906303    
  0.900000095      0.557856262    
   1.00000012      0.588186204    
   1.10000014      0.614446878    
   1.20000017      0.637139380    
   1.30000019      0.656715095    
   1.40000021      0.673577189    
   1.50000024      0.688083470    
   1.60000026      0.700549424    
   1.70000029      0.711251974    
   1.80000031      0.720433176    
   1.90000033      0.728303850    
   2.00000024      0.735047042    
   2.10000014      0.740821362    
   2.20000005      0.745763838    
   2.29999995      0.749992788    
   2.39999986      0.753610015    
   2.49999976      0.756703198    
   2.59999967      0.759347618    
   2.69999957      0.761607945    
   2.79999948      0.763539612    
   2.89999938      0.765190184    
   2.99999928      0.766600370    
   3.09999919      0.767805099    
   3.19999909      0.768834174    
   3.29999900      0.769713163    
   3.39999890      0.770463884    
   3.49999881      0.771105051    
   3.59999871      0.771652579    
   3.69999862      0.772120178    
   3.79999852      0.772519469    
   3.89999843      0.772860408    
   3.99999833      0.773151517    
   4.09999847      0.773400068    
   4.19999838      0.773612320    
   4.29999828      0.773793519    
   4.39999819      0.773948252    
   4.49999809      0.774080396    
   4.59999800      0.774193168    
   4.69999790      0.774289489    
   4.79999781      0.774371684    
   4.89999771      0.774441898    
   4.99999762      0.774501860    
   5.09999752      0.774553061    
   5.19999743      0.774596751    
   5.29999733      0.774634063    
   5.39999723      0.774665892    
   5.49999714      0.774693072    
   5.59999704      0.774716258    
   5.69999695      0.774736047    
   5.79999685      0.774752975    
   5.89999676      0.774767399    
   5.99999666      0.774779737    
   6.09999657      0.774790287    
   6.19999647      0.774799287    
   6.29999638      0.774806976    
   6.39999628      0.774813533    
   6.49999619      0.774819136    
   6.59999609      0.774823904    
   6.69999599      0.774827957    
   6.79999590      0.774831414    
   6.89999580      0.774834394    
   6.99999571      0.774836957    
   7.09999561      0.774839103    
   7.19999552      0.774840951    
   7.29999542      0.774842560    
   7.39999533      0.774843931    
   7.49999523      0.774845064    
   7.59999514      0.774846017    
   7.69999504      0.774846852    
   7.79999495      0.774847567    
   7.89999485      0.774848163    
   7.99999475      0.774848700    
   8.09999466      0.774849176    
   8.19999504      0.774849534    
   8.29999542      0.774849832    
   8.39999580      0.774850130    
   8.49999619      0.774850368    
   8.59999657      0.774850547    
   8.69999695      0.774850726    
   8.79999733      0.774850905    
   8.89999771      0.774851024    
   8.99999809      0.774851143    
   9.09999847      0.774851263    
   9.19999886      0.774851322    
   9.29999924      0.774851382    
   9.39999962      0.774851441    
   9.50000000      0.774851501    
   9.60000038      0.774851561    
   9.70000076      0.774851620    
   9.80000114      0.774851620    
   9.90000153      0.774851620    
   10.0000019      0.774851620    
