   0.00000000       0.00000000    
  0.100000001       9.50945988E-02
  0.200000003      0.180778384    
  0.300000012      0.257685184    
  0.400000006      0.326475263    
  0.500000000      0.387814760    
  0.600000024      0.442359626    
  0.700000048      0.490743369    
  0.800000072      0.533568382    
  0.900000095      0.571400166    
   1.00000012      0.604763925    
   1.10000014      0.634143114    
   1.20000017      0.659979284    
   1.30000019      0.682673275    
   1.40000021      0.702586830    
   1.50000024      0.720044911    
   1.60000026      0.735338271    
   1.70000029      0.748726070    
   1.80000031      0.760438681    
   1.90000033      0.770680249    
   2.00000024      0.779631436    
   2.10000014      0.787451625    
   2.20000005      0.794281363    
   2.29999995      0.800244212    
   2.39999986      0.805448830    
   2.49999976      0.809990525    
   2.59999967      0.813952923    
   2.69999957      0.817409337    
   2.79999948      0.820423901    
   2.89999938      0.823052704    
   2.99999928      0.825344861    
   3.09999919      0.827343285    
   3.19999909      0.829085469    
   3.29999900      0.830604136    
   3.39999890      0.831927896    
   3.49999881      0.833081663    
   3.59999871      0.834087193    
   3.69999862      0.834963560    
   3.79999852      0.835727274    
   3.89999843      0.836392820    
   3.99999833      0.836972773    
   4.09999847      0.837478161    
   4.19999838      0.837918520    
   4.29999828      0.838302195    
   4.39999819      0.838636518    
   4.49999809      0.838927865    
   4.59999800      0.839181721    
   4.69999790      0.839402854    
   4.79999781      0.839595556    
   4.89999771      0.839763463    
   4.99999762      0.839909732    
   5.09999752      0.840037167    
   5.19999743      0.840148211    
   5.29999733      0.840244949    
   5.39999723      0.840329230    
   5.49999714      0.840402663    
   5.59999704      0.840466678    
   5.69999695      0.840522408    
   5.79999685      0.840570986    
   5.89999676      0.840613306    
   5.99999666      0.840650201    
   6.09999657      0.840682328    
   6.19999647      0.840710342    
   6.29999638      0.840734720    
   6.39999628      0.840755939    
   6.49999619      0.840774477    
   6.59999609      0.840790629    
   6.69999599      0.840804696    
   6.79999590      0.840816915    
   6.89999580      0.840827584    
   6.99999571      0.840836883    
   7.09999561      0.840844989    
   7.19999552      0.840852022    
   7.29999542      0.840858161    
   7.39999533      0.840863526    
   7.49999523      0.840868175    
   7.59999514      0.840872228    
   7.69999504      0.840875745    
   7.79999495      0.840878844    
   7.89999485      0.840881526    
   7.99999475      0.840883851    
   8.09999466      0.840885878    
   8.19999504      0.840887666    
   8.29999542      0.840889215    
   8.39999580      0.840890586    
   8.49999619      0.840891778    
   8.59999657      0.840892792    
   8.69999695      0.840893686    
   8.79999733      0.840894461    
   8.89999771      0.840895116    
   8.99999809      0.840895712    
   9.09999847      0.840896249    
   9.19999886      0.840896666    
   9.29999924      0.840897083    
   9.39999962      0.840897441    
   9.50000000      0.840897739    
   9.60000038      0.840897977    
   9.70000076      0.840898216    
   9.80000114      0.840898395    
   9.90000153      0.840898573    
   10.0000019      0.840898693    
