   0.00000000       0.00000000    
  0.100000001       9.50719863E-02
  0.200000003      0.180615515    
  0.300000012      0.257191092    
  0.400000006      0.325424224    
  0.500000000      0.385974973    
  0.600000024      0.439513057    
  0.700000048      0.486698538    
  0.800000072      0.528167367    
  0.900000095      0.564521313    
   1.00000012      0.596321702    
   1.10000014      0.624085665    
   1.20000017      0.648285151    
   1.30000019      0.669347048    
   1.40000021      0.687654912    
   1.50000024      0.703551412    
   1.60000026      0.717340887    
   1.70000029      0.729292691    
   1.80000031      0.739644289    
   1.90000033      0.748604357    
   2.00000024      0.756355762    
   2.10000014      0.763058424    
   2.20000005      0.768851876    
   2.29999995      0.773857713    
   2.39999986      0.778181732    
   2.49999976      0.781915784    
   2.59999967      0.785139680    
   2.69999957      0.787922561    
   2.79999948      0.790324390    
   2.89999938      0.792397022    
   2.99999928      0.794185340    
   3.09999919      0.795728147    
   3.19999909      0.797059059    
   3.29999900      0.798207104    
   3.39999890      0.799197316    
   3.49999881      0.800051332    
   3.59999871      0.800787866    
   3.69999862      0.801423073    
   3.79999852      0.801970840    
   3.89999843      0.802443206    
   3.99999833      0.802850485    
   4.09999847      0.803201675    
   4.19999838      0.803504527    
   4.29999828      0.803765655    
   4.39999819      0.803990781    
   4.49999809      0.804184914    
   4.59999800      0.804352283    
   4.69999790      0.804496586    
   4.79999781      0.804621041    
   4.89999771      0.804728329    
   4.99999762      0.804820836    
   5.09999752      0.804900587    
   5.19999743      0.804969370    
   5.29999733      0.805028677    
   5.39999723      0.805079818    
   5.49999714      0.805123866    
   5.59999704      0.805161834    
   5.69999695      0.805194616    
   5.79999685      0.805222869    
   5.89999676      0.805247188    
   5.99999666      0.805268168    
   6.09999657      0.805286288    
   6.19999647      0.805301905    
   6.29999638      0.805315375    
   6.39999628      0.805326939    
   6.49999619      0.805336952    
   6.59999609      0.805345595    
   6.69999599      0.805353045    
   6.79999590      0.805359423    
   6.89999580      0.805364966    
   6.99999571      0.805369735    
   7.09999561      0.805373847    
   7.19999552      0.805377364    
   7.29999542      0.805380404    
   7.39999533      0.805383027    
   7.49999523      0.805385292    
   7.59999514      0.805387259    
   7.69999504      0.805388927    
   7.79999495      0.805390358    
   7.89999485      0.805391610    
   7.99999475      0.805392683    
   8.09999466      0.805393636    
   8.19999504      0.805394471    
   8.29999542      0.805395186    
   8.39999580      0.805395782    
   8.49999619      0.805396318    
   8.59999657      0.805396736    
   8.69999695      0.805397093    
   8.79999733      0.805397451    
   8.89999771      0.805397749    
   8.99999809      0.805397987    
   9.09999847      0.805398166    
   9.19999886      0.805398345    
   9.29999924      0.805398524    
   9.39999962      0.805398643    
   9.50000000      0.805398762    
   9.60000038      0.805398881    
   9.70000076      0.805398941    
   9.80000114      0.805399001    
   9.90000153      0.805399060    
   10.0000019      0.805399120    
